Year,County,NCICCode,Homicide_sum,Robbery_sum,AggAssault_sum,Burglary_sum,LTtotal_sum,HomicideClr_sum,RobberyClr_sum,AggAssaultClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,NRESBUR_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT50200nao_sum,LT50nao_sum
2006,Yuba County,CA Highway Patrol - Yuba,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,19,0,1,1
2007,Alameda County,Alameda Co. Sheriff's Department,6,293,357,676,1275,0,58,197,55,109,112,108,15,16,154,58,7,17,21,15,39,377,299,399,277,6,6,68,7,72,1,383,437,176,149,513
2007,Alameda County,Alameda,2,106,88,304,1427,2,42,79,48,29,260,32,6,6,62,9,3,6,12,4,8,149,155,147,157,3,3,265,143,63,2,284,368,303,284,472
2007,Alameda County,Albany,0,33,9,173,474,0,11,7,48,4,50,11,5,0,17,7,0,0,2,1,8,84,89,99,74,4,1,27,35,78,1,33,88,92,104,190
2007,Alameda County,Berkeley,5,431,179,1172,4949,1,94,78,56,21,288,198,21,18,194,68,11,6,26,6,38,483,689,868,304,39,16,430,286,763,5,461,1137,818,806,2188
2007,Alameda County,Emeryville,1,85,25,144,830,0,15,17,21,7,159,31,2,2,50,0,3,9,5,1,48,80,64,37,107,25,6,189,10,118,0,68,339,127,154,210
2007,Alameda County,Fremont,5,232,334,1292,3108,2,66,201,94,66,383,94,11,49,78,50,14,34,30,12,24,795,497,741,551,28,60,321,67,311,21,550,1143,459,465,1041
2007,Alameda County,Hayward,8,538,287,965,2021,2,134,125,143,155,457,202,36,19,281,80,23,33,28,15,18,718,247,508,457,2,21,578,27,263,7,17,519,480,503,519
2007,Alameda County,Livermore,1,68,83,385,1518,0,15,36,43,10,119,12,8,4,44,4,6,4,10,6,19,224,161,186,199,7,1,140,91,154,7,272,508,281,220,509
2007,Alameda County,Newark,0,84,129,311,1178,0,20,61,58,14,244,29,2,10,43,24,4,4,6,5,28,213,98,130,181,2,0,374,1,91,2,210,391,186,217,384
2007,Alameda County,Oakland,119,3470,3716,4742,8954,30,457,1147,250,360,490,1787,148,137,1398,177,78,105,241,36,187,3748,994,2624,2118,94,219,423,106,483,5,2774,1800,970,827,5357
2007,Alameda County,Piedmont,0,10,0,44,108,0,0,0,1,1,1,5,0,0,5,0,0,0,0,0,0,27,17,38,6,0,0,0,2,13,0,17,50,19,24,15
2007,Alameda County,Pleasanton,0,19,36,152,1009,0,14,26,21,17,275,8,2,1,8,4,1,1,2,2,2,95,57,75,77,1,0,240,34,198,1,95,422,188,230,169
2007,Alameda County,San Leandro,0,308,227,791,1935,0,55,126,63,68,440,118,11,18,161,47,13,15,20,9,124,568,223,294,497,5,20,495,32,174,4,375,645,308,554,428
2007,Alameda County,Union City,5,186,239,431,1089,2,40,53,48,11,133,54,8,49,75,41,1,21,22,6,95,281,150,230,201,7,26,116,18,114,1,285,368,149,124,448
2007,Alameda County,Alameda E. Bay Reg. Park Dist.,0,1,1,9,125,0,0,1,1,1,4,0,0,0,1,0,0,0,0,0,0,7,2,0,9,0,0,0,0,7,0,18,45,28,17,35
2007,Alameda County,CSU East Bay,0,2,1,15,80,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,11,4,7,8,0,1,0,1,23,0,21,27,14,18,21
2007,Alameda County,Union Pacific RR - Alameda,0,0,3,241,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,241,0,0,241,0,0,0,0,2,0,16,13,1,3,1
2007,Alameda County,Alameda BART,0,131,31,11,1204,0,25,8,2,3,56,26,2,4,99,0,0,0,0,0,131,3,8,0,11,9,3,0,313,1,0,257,291,270,238,405
2007,Alameda County,UC Lawrence-Livermore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2007,Alameda County,Dublin,0,18,52,117,543,0,4,21,15,7,85,3,1,3,11,2,0,2,2,1,6,51,66,42,75,3,4,101,8,23,4,174,199,83,81,180
2007,Alameda County,Alameda E. Bay Mun. Util. Dist.,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,9,1,2,5
2007,Alameda County,UC Berkeley,0,27,14,89,737,0,12,12,11,0,69,7,2,5,13,2,0,0,3,0,16,47,42,27,62,5,0,23,195,301,1,127,226,163,155,193
2007,Alameda County,CA Highway Patrol - Alameda,0,0,3,0,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,2,21
2007,Alpine County,Alpine Co. Sheriff's Department,1,0,13,15,59,0,0,5,1,0,5,0,0,0,0,0,0,0,0,0,0,7,8,8,7,0,0,0,0,7,0,44,20,18,5,16
2007,Alpine County,CA Highway Patrol - Alpine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Amador County,Amador Co. Sheriff's Department,0,8,79,160,290,0,4,59,46,3,78,0,1,0,7,2,0,1,1,0,2,72,88,77,83,1,4,10,1,53,3,164,106,36,53,95
2007,Amador County,Ione,0,1,8,10,60,0,0,9,2,2,11,0,0,0,1,0,0,0,1,0,0,3,7,6,4,1,0,1,4,18,1,22,8,10,10,32
2007,Amador County,Jackson,0,3,18,43,104,0,1,6,5,1,7,0,0,0,3,0,0,0,2,0,1,16,27,20,23,1,1,4,3,27,3,41,27,15,15,47
2007,Amador County,Sutter Creek,0,0,14,27,70,0,0,8,6,3,18,0,0,0,0,0,0,0,0,0,0,8,19,11,16,1,1,1,0,12,1,16,18,11,10,31
2007,Amador County,Union Pacific RR - Amador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Amador County,CA Highway Patrol - Amador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Butte County,Butte Co. Sheriff's Department,5,34,157,565,920,4,7,78,30,2,31,4,2,2,26,7,0,6,9,0,4,295,270,437,128,3,2,11,40,136,1,407,272,128,137,383
2007,Butte County,Biggs,0,1,20,11,23,0,1,15,0,2,7,1,0,0,0,0,0,1,0,0,0,5,6,8,3,0,0,1,2,10,0,4,10,2,5,6
2007,Butte County,Chico,3,107,216,729,1450,1,27,107,90,25,525,43,10,14,40,10,5,1,33,5,18,335,394,557,172,0,1,447,149,124,1,307,344,206,281,619
2007,Butte County,Gridley,0,2,66,60,109,0,1,52,4,4,28,1,0,0,1,0,0,1,0,0,0,37,23,27,33,0,0,7,14,25,1,38,33,14,24,38
2007,Butte County,Oroville,1,23,155,270,591,1,12,109,67,3,116,5,4,1,13,1,3,5,2,1,11,138,132,94,176,4,4,101,32,31,1,158,145,122,149,175
2007,Butte County,Paradise,0,6,35,175,531,0,3,32,40,4,62,1,1,3,1,1,0,0,0,0,3,76,99,105,70,3,0,43,8,59,2,311,90,36,180,225
2007,Butte County,Union Pacific RR - Butte,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,4,7,1
2007,Butte County,Northern Buttes DPR,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,4,6
2007,Butte County,CSU Chico,0,3,5,28,226,0,1,0,1,0,2,0,0,1,2,0,0,0,0,0,3,8,20,15,13,1,0,2,139,19,1,32,80,64,62,20
2007,Butte County,CA Highway Patrol - Butte,0,0,2,2,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,1,3,1,0,49
2007,Calaveras County,Calaveras Co. Sheriff's Department,0,9,21,254,374,0,4,14,20,3,22,2,1,0,6,3,0,0,0,0,3,149,105,177,77,0,0,6,1,7,2,269,111,42,43,178
2007,Calaveras County,Angels Camp,0,1,18,25,45,0,0,18,21,2,36,0,1,0,0,0,0,1,0,0,0,7,18,12,13,0,2,4,0,11,3,22,17,10,6,12
2007,Calaveras County,Union Pacific RR - Calaveras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Calaveras County,Calaveras DPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Calaveras County,CA Highway Patrol - Calaveras,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2007,Colusa County,Colusa Co. Sheriff's Department,0,0,32,82,219,0,0,30,18,1,49,0,0,0,0,0,0,0,0,0,0,81,1,32,50,0,0,2,9,35,0,114,82,38,44,55
2007,Colusa County,Colusa,0,5,9,63,90,0,2,4,19,3,26,2,1,0,2,2,0,0,1,0,2,22,41,35,28,0,0,9,15,22,2,20,12,21,25,32
2007,Colusa County,Williams,1,2,12,49,44,0,1,11,6,1,2,2,0,0,0,1,0,0,0,0,0,30,19,19,30,0,0,2,4,10,0,6,9,12,12,11
2007,Colusa County,Union Pacific RR - Colusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Colusa County,CA Highway Patrol - Colusa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Contra Costa County,Contra Costa Co. Sheriff's Department,11,218,395,1147,2336,6,34,156,60,2,54,131,0,1,86,15,10,18,30,4,14,632,515,782,365,4,5,68,63,223,9,455,1053,476,493,314
2007,Contra Costa County,Antioch,10,411,412,1027,1146,4,104,233,113,88,377,172,13,25,201,44,8,39,62,9,107,578,449,737,290,11,14,303,6,90,1,203,481,148,217,300
2007,Contra Costa County,Brentwood,0,44,71,259,880,0,15,44,20,23,170,8,2,4,30,11,3,4,2,0,13,120,139,176,83,0,3,140,28,51,10,243,331,145,170,234
2007,Contra Costa County,Clayton,0,6,3,37,120,0,3,3,2,2,9,0,1,0,5,0,0,1,0,0,5,11,26,35,2,0,0,14,1,8,0,23,38,24,17,41
2007,Contra Costa County,Concord,3,270,206,816,2970,1,81,56,56,107,522,92,30,15,133,53,11,12,16,4,13,539,277,494,322,2,14,1667,124,273,39,237,872,470,674,954
2007,Contra Costa County,El Cerrito,2,114,57,253,659,1,25,36,61,3,129,51,1,12,50,24,2,2,4,1,19,151,102,161,92,4,5,174,12,56,0,133,155,120,153,231
2007,Contra Costa County,Hercules,0,24,22,129,267,0,10,8,32,2,18,13,1,0,10,0,0,1,5,1,11,86,43,83,46,0,1,21,5,29,0,62,86,40,52,89
2007,Contra Costa County,Pinole,3,47,60,168,445,3,8,29,39,8,103,30,1,0,16,13,3,2,3,2,7,113,55,91,77,0,2,133,8,48,5,60,141,59,116,129
2007,Contra Costa County,Pittsburg,8,159,76,456,1250,4,26,39,29,37,201,109,0,1,49,36,5,8,9,3,31,285,171,327,129,1,7,185,20,93,15,141,469,249,332,200
2007,Contra Costa County,Pleasant Hill,1,48,66,218,1187,1,6,43,18,4,174,24,2,1,21,10,3,2,6,0,17,127,91,120,98,3,6,228,49,137,5,165,153,162,345,527
2007,Contra Costa County,Richmond,47,492,650,1265,1933,9,46,144,76,54,275,244,20,42,186,52,8,6,32,5,21,1114,151,976,289,5,3,319,17,317,1,314,482,190,255,1006
2007,Contra Costa County,San Pablo,6,167,136,348,708,4,29,41,54,14,123,75,4,7,81,11,5,11,14,0,68,278,70,200,148,20,17,161,8,36,1,121,176,97,117,318
2007,Contra Costa County,Walnut Creek,2,36,49,506,1875,1,7,36,88,13,150,7,1,10,18,4,0,1,4,1,4,270,236,174,332,8,22,114,69,216,10,354,698,349,407,421
2007,Contra Costa County,Kensington,0,2,2,15,99,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,12,3,13,2,1,0,0,2,10,0,11,29,18,18,34
2007,Contra Costa County,Martinez,1,31,76,251,716,1,5,29,22,5,53,5,2,6,18,9,1,1,1,1,8,100,151,145,106,1,2,11,6,98,5,188,234,133,127,222
2007,Contra Costa County,Lafayette,0,8,15,117,258,0,1,3,15,0,11,4,0,0,4,0,0,0,0,4,1,51,66,81,36,0,2,11,16,29,2,35,116,54,60,28
2007,Contra Costa County,Moraga,0,1,10,43,193,0,0,3,2,0,12,1,0,0,0,0,0,0,1,0,0,18,25,26,17,1,0,17,4,25,1,51,65,41,37,50
2007,Contra Costa County,Contra Costa E. Bay Reg. Park Dist.,3,12,5,5,209,3,2,3,0,1,4,5,0,1,6,0,0,0,0,0,12,5,0,2,3,0,0,0,0,3,0,9,78,48,35,48
2007,Contra Costa County,Contra Costa BART,0,44,7,5,627,0,10,2,0,2,28,7,1,1,35,0,0,0,0,0,44,2,3,2,3,0,0,0,148,2,1,100,213,125,107,182
1998,Los Angeles County,Pasadena Community College,0,2,3,1,161,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,88,3,14,36,27,55,43
2007,Contra Costa County,Danville,1,7,11,80,509,1,1,8,10,2,32,3,0,0,4,1,0,0,0,3,0,23,57,47,33,2,0,26,16,93,0,64,189,127,111,82
2007,Contra Costa County,San Ramon,0,15,37,194,773,0,4,15,13,2,28,10,0,0,5,1,2,1,4,1,1,92,102,59,135,1,0,26,21,110,3,98,341,184,126,122
2007,Contra Costa County,Orinda,0,8,3,89,202,0,4,1,4,2,11,4,0,0,4,1,0,0,1,1,3,37,52,61,28,0,1,11,5,27,2,43,77,36,40,49
2007,Contra Costa County,Union Pacific RR - Contra Costa,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0
2007,Contra Costa County,Oakley,0,24,84,191,393,0,4,52,17,3,32,15,0,0,9,3,1,2,3,1,3,89,102,128,63,0,3,33,24,37,1,82,146,86,83,78
2007,Contra Costa County,CA Highway Patrol - Contra Costa,0,1,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,13
2007,Del Norte County,Del Norte Co. Sheriff's Department,0,3,33,104,120,0,2,17,20,0,33,0,0,0,3,0,0,1,0,0,2,100,4,10,94,0,1,13,1,1,0,100,43,29,27,21
2007,Del Norte County,Crescent City,2,4,18,67,144,0,3,13,13,3,28,0,1,1,2,1,0,0,2,0,0,24,43,31,36,0,0,19,17,20,3,68,29,27,40,48
2007,Del Norte County,CA Highway Patrol - Del Norte,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,El Dorado County,El Dorado Co. Sheriff's Department,3,24,189,652,1350,4,10,138,123,10,202,4,0,2,18,0,0,2,4,1,11,350,302,429,223,9,8,102,22,117,1,582,613,233,240,264
2007,El Dorado County,Placerville,0,6,58,68,143,1,0,43,11,4,47,2,0,0,4,0,0,1,0,2,2,44,24,25,43,0,3,31,5,15,0,46,46,21,33,43
2007,El Dorado County,South Lake Tahoe,1,25,125,238,313,1,5,55,61,8,78,8,1,7,9,0,3,1,4,3,8,137,101,103,135,0,2,69,20,77,1,64,115,58,54,86
2007,El Dorado County,Union Pacific RR - El Dorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,El Dorado County,CA Highway Patrol - El Dorado,0,0,1,0,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,41,9
1996,Fresno County,Reedley,0,32,129,136,424,0,8,88,13,6,80,29,0,1,2,1,2,3,0,0,7,123,13,94,42,3,0,78,74,41,3,70,96,133,97,98
1997,Fresno County,Reedley,0,22,106,133,503,0,5,62,13,9,65,15,1,1,5,4,0,2,1,0,3,128,5,108,25,3,0,78,113,57,7,45,110,106,108,179
1998,Fresno County,Reedley,1,12,121,158,465,1,6,80,15,11,46,8,1,2,1,2,0,4,1,1,2,101,57,121,37,1,8,68,85,27,6,75,113,136,76,140
1999,Fresno County,Reedley,0,21,124,159,459,0,2,93,27,8,46,11,3,4,3,0,0,0,2,0,19,112,47,126,33,3,7,44,56,18,2,80,128,88,142,101
2000,Fresno County,Reedley,0,20,127,122,594,0,5,83,11,2,37,9,1,1,9,1,1,1,3,0,10,103,19,72,50,3,8,42,33,21,0,107,176,139,115,164
2001,Fresno County,Reedley,2,14,132,167,588,2,3,82,13,10,25,11,0,1,2,2,0,0,3,0,4,130,37,112,55,3,1,31,45,15,6,108,137,120,145,186
2002,Fresno County,Reedley,2,22,104,162,534,1,6,66,11,5,60,14,3,2,3,0,0,3,2,0,7,139,23,110,52,1,0,51,32,28,1,73,121,106,117,190
2003,Fresno County,Reedley,1,27,110,134,419,1,10,72,25,16,46,23,3,0,1,3,0,2,1,0,15,122,12,74,60,1,0,36,25,17,1,74,93,81,80,165
2004,Fresno County,Reedley,2,21,103,154,553,2,5,67,19,21,42,18,2,1,0,2,0,1,2,1,13,133,21,87,67,0,1,27,37,30,0,76,162,110,113,168
2005,Fresno County,Reedley,2,21,132,132,351,1,4,70,12,12,28,9,4,0,8,0,0,3,0,0,17,112,20,62,70,1,3,18,30,17,0,59,80,83,70,118
2006,Fresno County,Reedley,3,13,96,156,367,2,1,59,10,9,19,3,0,2,8,0,0,1,1,0,9,111,45,68,88,0,1,18,36,12,2,80,80,85,83,119
2007,Fresno County,Reedley,0,17,111,127,431,0,9,62,17,16,40,3,1,3,10,0,0,2,2,0,13,101,26,72,55,0,4,36,37,14,2,99,129,86,112,104
2008,Fresno County,Reedley,1,17,102,105,414,0,5,53,18,8,23,7,1,2,7,1,0,1,1,1,13,95,10,73,32,1,1,25,33,30,5,134,123,82,98,111
2009,Fresno County,Reedley,5,27,103,118,368,1,9,61,12,6,32,15,2,0,10,1,0,6,0,0,20,115,3,80,38,0,3,36,18,17,0,74,119,65,66,118
2010,Fresno County,Reedley,2,15,112,162,250,0,0,47,13,6,21,6,1,4,4,1,0,2,2,0,5,154,8,122,40,1,0,31,12,18,1,58,75,40,38,97
2011,Fresno County,Reedley,1,29,164,178,275,1,6,87,17,3,38,10,2,12,5,5,1,2,3,0,4,121,57,109,69,19,1,28,20,14,2,79,76,46,60,93
2012,Fresno County,Reedley,0,15,152,199,249,0,4,81,19,4,29,4,1,5,5,0,0,1,3,0,6,123,76,137,62,1,0,35,14,23,1,68,80,41,55,73
2013,Fresno County,Reedley,0,25,125,173,244,0,11,69,12,3,21,9,5,7,4,2,0,0,7,0,2,103,70,106,67,4,0,18,28,20,1,51,68,43,46,87
2014,Fresno County,Reedley,0,20,172,142,236,0,5,112,19,4,27,7,2,7,4,2,0,2,3,0,1,83,59,86,56,2,0,33,22,21,0,59,66,44,45,81
2007,Glenn County,Glenn Co. Sheriff's Department,2,1,6,56,73,1,0,5,3,1,0,0,0,0,1,0,0,0,0,0,0,44,12,19,37,0,0,0,5,17,3,37,34,14,14,11
2007,Glenn County,Orland,0,4,25,60,120,0,1,22,15,7,24,3,0,0,1,0,0,1,0,1,0,30,30,35,25,1,0,3,22,19,2,40,25,24,45,26
2007,Glenn County,Willows,0,3,23,52,175,0,0,5,1,4,13,0,2,0,1,0,0,1,0,0,1,33,19,26,26,0,2,11,23,28,0,70,37,34,60,44
2007,Glenn County,Union Pacific RR - Glenn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Glenn County,CA Highway Patrol - Glenn,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2007,Humboldt County,Humboldt Co. Sheriff's Department,1,17,101,246,626,1,9,92,29,13,83,2,1,3,11,1,1,0,5,1,8,155,91,153,93,2,1,60,19,9,0,282,249,119,125,133
2007,Humboldt County,Arcata,0,10,37,146,353,0,2,27,16,2,86,2,1,2,5,3,0,0,2,0,0,117,29,56,90,1,2,95,30,49,1,108,80,63,62,148
2007,Humboldt County,Blue Lake,0,0,3,18,39,0,0,3,18,4,34,0,0,0,0,0,0,0,0,0,0,16,2,14,4,0,0,0,0,3,0,29,5,4,2,28
2007,Humboldt County,Eureka,1,46,187,327,993,0,9,126,37,12,133,7,8,13,18,7,3,1,4,0,8,217,110,161,166,4,8,132,53,105,1,232,297,199,260,237
2007,Humboldt County,Ferndale,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,0,0,1,1,0,10,1,0,7,4
2007,Humboldt County,Fortuna,1,4,11,41,307,0,1,7,7,4,37,1,0,0,3,1,0,0,1,0,0,13,28,23,18,0,2,34,33,36,1,128,45,58,101,103
2007,Humboldt County,Trinidad,0,0,0,13,22,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,7,6,2,11,0,0,2,0,0,0,15,7,1,6,8
2007,Humboldt County,Rio Dell,0,3,5,14,40,0,3,4,2,0,1,0,0,0,3,0,0,0,0,0,2,12,2,9,5,0,0,1,0,4,0,23,6,3,10,21
2007,Humboldt County,CSU Humboldt (Arcata),0,2,0,14,107,0,1,0,3,1,13,0,1,0,1,0,0,0,1,0,1,1,13,5,9,0,0,2,27,40,9,10,20,29,27,31
2007,Humboldt County,Union Pacific RR - Humboldt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Humboldt County,Northern Coast Redwoods DPR,0,0,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,21,22,3,10,1
2007,Humboldt County,CA Highway Patrol - Humboldt,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,12
2007,Imperial County,Imperial Co. Sheriff's Department,0,11,85,301,616,0,6,38,26,4,41,2,2,0,7,0,1,0,3,0,1,179,122,200,101,0,3,1,21,0,0,475,320,95,78,123
2007,Imperial County,Brawley,1,23,35,368,677,1,9,15,53,6,40,1,4,6,12,2,1,1,1,0,7,44,324,42,326,1,11,3,51,1,1,510,61,31,33,552
2007,Imperial County,Calexico,0,27,66,365,336,0,6,65,50,27,86,1,5,1,20,3,0,2,0,0,9,41,324,221,144,4,16,26,13,4,0,184,22,29,40,245
2007,Imperial County,Calipatria,0,0,0,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,7,1,0,0,0,3,0,0,1,1,1,2,0
2007,Imperial County,El Centro,3,31,221,710,1115,2,6,99,63,10,112,6,4,9,12,5,4,3,3,1,10,349,361,212,498,12,33,237,105,70,7,438,206,140,277,492
2007,Imperial County,Holtville,0,0,6,49,38,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,45,35,14,0,0,3,3,0,0,29,1,3,6,28
2007,Imperial County,Imperial,0,2,2,29,144,0,1,0,6,1,4,0,0,0,2,1,0,1,0,0,0,12,17,20,9,5,1,6,22,6,0,37,64,24,27,29
2007,Imperial County,Westmorland,0,1,2,11,9,0,1,2,1,0,3,0,0,0,1,0,0,0,0,0,1,10,1,9,2,0,0,2,1,1,0,3,2,1,3,3
2007,Imperial County,Union Pacific RR - Imperial,0,0,1,115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,115,0,0,0,0,0,0,2,2,0,0,0
2007,Imperial County,CA Highway Patrol - Imperial,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8
2007,Inyo County,Inyo Co. Sheriff's Department,0,0,102,5,126,0,0,102,5,1,126,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,1,7,11,49,4,36,53,35,26,12
2007,Inyo County,Bishop,0,4,26,40,132,0,4,17,13,2,30,0,0,2,2,2,0,0,0,0,0,12,28,10,30,1,6,5,28,34,0,28,39,32,23,38
2007,Inyo County,Union Pacific RR - Inyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Inyo County,CA Highway Patrol - Inyo,0,0,1,1,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,3
2007,Kern County,Kern Co. Sheriff's Department,28,400,1398,3118,6352,16,47,275,179,262,248,94,62,55,189,52,9,32,70,0,80,1170,1948,2027,1091,1,6,267,160,872,31,2553,2283,912,1043,2114
2007,Kern County,Arvin,0,25,78,146,397,1,6,55,23,19,68,5,5,3,12,1,0,4,2,1,6,84,62,98,48,0,2,22,9,35,0,165,66,54,68,209
2007,Kern County,Bakersfield,15,629,1276,3537,9853,7,180,667,344,374,1228,156,82,69,322,101,4,51,28,6,89,2442,1095,1797,1740,39,24,1645,205,329,85,1832,3253,1732,2078,2790
2007,Kern County,Delano,5,42,226,669,650,0,13,161,53,38,99,9,5,4,24,1,0,6,6,0,24,535,134,214,455,5,2,148,22,44,1,207,128,93,146,283
2007,Kern County,Ridgecrest,0,16,113,221,359,0,10,103,67,15,121,2,3,0,11,2,0,0,3,0,5,70,151,158,63,0,1,31,21,49,0,141,86,77,53,143
2007,Kern County,Shafter,1,4,56,221,301,0,2,32,185,63,241,0,2,0,2,1,0,0,0,0,1,122,99,117,104,0,0,12,41,29,8,67,76,50,75,100
2007,Kern County,Taft,0,5,30,84,297,0,3,23,21,7,32,0,0,0,5,0,0,0,1,0,1,23,61,40,44,0,0,43,12,40,2,62,96,49,64,88
2007,Kern County,California City,1,10,46,143,143,0,4,40,22,1,31,4,0,1,5,0,0,1,5,0,4,82,61,85,58,0,1,16,11,20,0,56,33,16,25,69
2007,Kern County,Stallion Springs,0,0,0,2,15,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,1,0,11,3,4,2,6
2007,Kern County,Bear Valley,0,0,1,13,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,10,11,2,0,0,0,0,4,0,7,7,1,1,5
2007,Kern County,Union Pacific RR - Kern,0,0,0,14,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,1,1,0,0,0
2007,Kern County,CSU Bakersfield,0,1,1,31,74,0,0,0,1,3,4,1,0,0,0,0,0,0,0,0,1,4,27,3,28,1,2,0,7,30,1,8,15,16,22,21
2007,Kern County,CA Highway Patrol - Kern,0,0,2,1,53,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,0,50
2007,Kings County,Kings Co. Sheriff's Department,4,22,81,186,262,5,8,52,16,5,27,3,3,3,13,4,0,2,5,0,4,119,67,91,95,0,3,3,6,10,2,199,126,35,45,56
