Year,County,NCICCode,Homicide_sum,Robbery_sum,AggAssault_sum,Burglary_sum,LTtotal_sum
2020,Modoc County,CA Highway Patrol - Modoc,0,0,0,0,3
2020,Mono County,Mono Co. Sheriff's Department,2,2,14,26,31
2020,Mono County,Mammoth Lakes,0,4,13,27,61
2020,Mono County,CA Highway Patrol - Mono,0,0,0,1,5
2020,Monterey County,Monterey Co. Sheriff's Department,3,25,163,242,803
2020,Monterey County,Carmel,0,5,7,20,73
2020,Monterey County,Del Rey Oaks,0,1,1,5,40
2020,Monterey County,Gonzales,0,2,6,9,39
2020,Monterey County,Greenfield,3,13,25,15,84
2020,Monterey County,King City,0,2,16,63,117
2020,Monterey County,Monterey,0,22,59,130,706
2020,Monterey County,Pacific Grove,0,3,13,24,191
2020,Monterey County,Salinas,8,233,556,790,1779
2020,Monterey County,Sand City,0,3,3,8,67
2020,Monterey County,Seaside,0,17,42,49,392
2020,Monterey County,Soledad,0,7,30,28,70
2020,Monterey County,Marina,0,9,24,49,231
2020,Monterey County,Monterey Airport,0,0,0,0,1
2020,Monterey County,Union Pacific RR - Monterey,0,0,0,0,0
2020,Monterey County,Monterey DPR,0,0,0,13,37
2020,Monterey County,CSU Monterey Bay,0,0,3,16,21
2020,Monterey County,CA Highway Patrol - Monterey,0,0,1,2,85
2020,Napa County,Napa Co. Sheriff's Department,0,4,42,147,175
2020,Napa County,Calistoga,0,1,8,15,64
2020,Napa County,Napa,0,36,187,272,883
2020,Napa County,St. Helena,0,1,7,24,62
2020,Napa County,Union Pacific RR - Napa,0,0,0,0,0
2020,Napa County,Napa State Hospital,0,0,113,1,1
2020,Napa County,American Canyon,1,16,57,60,281
2020,Napa County,Yountville,0,1,0,3,28
2020,Napa County,CA Highway Patrol - Napa,0,0,0,0,17
2020,Nevada County,Nevada Co. Sheriff's Department,4,10,89,146,189
2020,Nevada County,Grass Valley,1,17,51,63,254
2020,Nevada County,Nevada City,0,2,15,18,49
2020,Nevada County,Union Pacific RR - Nevada,0,0,0,0,0
2020,Nevada County,Truckee,0,1,18,30,67
2020,Nevada County,CA Highway Patrol - Nevada,0,0,0,0,28
2020,Orange County,Orange Co. Sheriff's Department,1,27,202,106,682
2020,Orange County,Anaheim,16,412,680,1229,5897
2020,Orange County,Brea,0,22,31,121,959
2020,Orange County,Buena Park,1,64,102,217,1531
2020,Orange County,Costa Mesa,2,116,306,513,2699
2020,Orange County,Cypress,0,23,30,133,515
2020,Orange County,La Palma,0,10,15,51,226
2020,Orange County,Fountain Valley,0,23,38,199,998
2020,Orange County,Fullerton,2,121,241,512,2407
2020,Orange County,Garden Grove,2,152,314,645,2603
2020,Orange County,Huntington Beach,3,107,313,480,3007
2020,Orange County,Laguna Beach,1,17,67,61,292
2020,Orange County,La Habra,1,42,105,161,788
2020,Orange County,Los Alamitos,0,3,5,56,125
2020,Orange County,Newport Beach,1,43,68,321,1312
2020,Orange County,Orange,4,54,108,504,1468
2020,Orange County,Placentia,2,45,178,305,531
2020,Orange County,San Clemente,1,30,58,114,655
2020,Orange County,San Juan Capistrano,1,17,38,77,183
2020,Orange County,Santa Ana,15,401,868,1136,4078
2020,Orange County,Seal Beach,0,8,12,60,459
2020,Orange County,Stanton,0,57,65,121,520
2020,Orange County,Tustin,0,76,59,283,1586
2020,Orange County,Villa Park,0,0,0,15,32
2020,Orange County,Westminster,0,114,121,480,1727
2020,Orange County,Yorba Linda,0,7,22,94,425
2020,Orange County,Irvine,1,49,66,828,3336
2020,Orange County,CSU Fullerton,0,0,2,11,50
2020,Orange County,Union Pacific RR - Orange,0,0,0,0,3
2020,Orange County,Orange Coast DPR,0,0,0,41,36
2020,Orange County,Fairview Developmental Center,0,0,0,0,0
2020,Orange County,Mission Viejo,0,20,46,112,659
2020,Orange County,Dana Point,0,8,18,33,383
2020,Orange County,Laguna Niguel,1,10,25,73,454
2020,Orange County,Laguna Hills,0,16,35,73,289
2020,Orange County,Lake Forest,3,26,57,124,626
2020,Orange County,Laguna Woods,0,4,9,16,107
2020,Orange County,Rancho Santa Margarita,0,3,15,35,233
2020,Orange County,Aliso Viejo,1,3,23,56,285
2020,Orange County,Irvine Valley College,0,0,0,1,0
2020,Orange County,UC Irvine,0,3,22,27,404
2020,Orange County,CA Highway Patrol - Orange,0,1,6,3,29
2020,Placer County,Placer Co. Sheriff's Department,2,24,175,247,674
2020,Placer County,Auburn,0,4,20,29,133
2020,Placer County,Lincoln,0,10,18,72,438
2020,Placer County,Rocklin,1,15,31,176,851
2020,Placer County,Roseville,4,87,168,318,2245
2020,Placer County,Sierra DPR,0,0,0,0,0
2020,Placer County,Union Pacific RR - Placer,0,0,0,0,6
2020,Placer County,CA Highway Patrol - Placer,0,0,1,1,32
2020,Plumas County,Plumas Co. Sheriff's Department,1,0,140,92,186
2020,Plumas County,Union Pacific RR - Plumas,0,0,0,0,0
2020,Plumas County,CA Highway Patrol - Plumas,0,0,0,0,3
2020,Riverside County,Riverside Co. Sheriff's Department,43,149,740,1242,3969
2020,Riverside County,Banning,4,20,93,150,213
2020,Riverside County,Beaumont,3,20,82,124,575
2020,Riverside County,Blythe,0,28,85,166,337
2020,Riverside County,Coachella,2,39,92,58,498
2020,Riverside County,Desert Hot Springs,4,39,162,143,135
2020,Riverside County,Hemet,14,121,191,398,1062
2020,Riverside County,Indio,7,97,393,281,739
2020,Riverside County,Norco,0,15,24,117,381
2020,Riverside County,Palm Springs,5,59,166,370,1050
2020,Riverside County,Perris,7,77,213,245,1030
2020,Riverside County,Riverside,20,394,925,1639,6456
2020,Riverside County,San Jacinto,3,45,44,278,868
2020,Riverside County,Corona,1,86,117,677,2160
2020,Riverside County,Indian Wells,1,1,11,25,76
2020,Riverside County,Rancho Mirage,1,7,31,147,408
2020,Riverside County,Palm Desert,0,28,92,278,1105
2020,Riverside County,Union Pacific RR - Riverside,0,0,1,20,10
2020,Riverside County,Inland Empire DPR,0,0,1,0,0
2020,Riverside County,Cathedral City,5,32,78,136,325
2020,Riverside County,Lake Elsinore,2,56,133,194,1128
2020,Riverside County,La Quinta,0,10,35,119,660
2020,Riverside County,Moreno Valley,17,245,543,734,3230
2020,Riverside County,Temecula,0,67,69,368,1537
2020,Riverside County,Calimesa,0,7,14,78,241
2020,Riverside County,Canyon Lake,0,0,11,7,58
2020,Riverside County,Murrieta,0,29,44,181,774
2020,Riverside County,Riverside Community College,0,0,0,16,11
2020,Riverside County,Wildomar,0,11,41,53,273
2020,Riverside County,Menifee,7,36,85,308,1028
2020,Riverside County,Eastvale,1,21,58,126,557
2020,Riverside County,UC Riverside,0,0,2,46,159
2020,Riverside County,CA Highway Patrol - Riverside,4,0,12,0,11
2020,Riverside County,Jurupa Valley,3,66,209,320,1353
2020,Riverside County,Mount San Jacinto Community College,0,0,0,2,6
2020,Sacramento County,Sacramento Co. Sheriff's Department,48,560,1785,2228,5349
2020,Sacramento County,Folsom,0,21,49,223,911
2020,Sacramento County,Galt,0,9,43,64,327
2020,Sacramento County,Isleton,0,0,4,6,5
2020,Sacramento County,Sacramento,42,879,2501,2834,8903
2020,Sacramento County,CSU Sacramento,0,1,3,14,62
2020,Sacramento County,Elk Grove,1,92,255,322,1893
2020,Sacramento County,Gold Fields DPR,0,1,1,0,54
2020,Sacramento County,Twin Rivers Unified School,0,3,3,86,18
2020,Sacramento County,CA State Fair,0,0,1,6,15
2020,Sacramento County,Capital DPR,0,0,0,7,3
2020,Sacramento County,Union Pacific RR - Sacramento,0,0,0,4,12
2020,Sacramento County,Rancho Cordova,6,73,230,302,1107
2020,Sacramento County,Citrus Heights,3,72,180,341,1511
2020,Sacramento County,UC Med Center Sacramento,0,0,3,2,93
2020,Sacramento County,CA Highway Patrol - Sacramento,0,0,13,1,1082
2020,San Benito County,San Benito Co. Sheriff's Department,1,2,25,41,100
2020,San Benito County,Hollister,2,17,97,64,233
2020,San Benito County,Union Pacific RR - San Benito,0,0,0,0,0
2020,San Benito County,CA Highway Patrol - San Benito,0,0,0,0,3
2020,San Bernardino County,San Bernardino Co. Sheriff's Department,23,133,1599,902,1421
2020,San Bernardino County,Barstow,3,69,192,347,395
2020,San Bernardino County,Chino,3,77,224,274,1493
2020,San Bernardino County,Colton,6,95,80,234,825
2020,San Bernardino County,Fontana,7,162,423,475,1256
2020,San Bernardino County,Montclair,4,78,136,409,757
2020,San Bernardino County,Needles,0,8,68,22,71
2020,San Bernardino County,Ontario,10,195,398,641,2296
2020,San Bernardino County,Redlands,6,69,112,323,1289
2020,San Bernardino County,Rialto,7,145,304,357,1710
2020,San Bernardino County,San Bernardino,68,730,2101,1201,3149
2020,San Bernardino County,Upland,1,109,237,363,1118
2020,San Bernardino County,Victorville,19,200,810,475,889
2020,San Bernardino County,Adelanto,4,38,220,82,138
2020,San Bernardino County,CSU San Bernardino,0,0,2,4,26
2020,San Bernardino County,Rancho Cucamonga,2,78,426,573,2339
2020,San Bernardino County,Big Bear,1,3,52,20,66
2020,San Bernardino County,Grand Terrace,0,1,32,43,121
2020,San Bernardino County,Loma Linda,0,20,58,106,332
2020,San Bernardino County,San Bernardino Unified School,0,10,2,68,67
2020,San Bernardino County,Chaffey College,0,0,0,8,1
2020,San Bernardino County,Highland,2,67,303,126,363
2020,San Bernardino County,Twentynine Palms,0,7,126,94,106
2020,San Bernardino County,Hesperia,7,76,447,286,600
2020,San Bernardino County,Apple Valley,4,44,359,196,502
2020,San Bernardino County,Yucaipa,2,21,113,122,346
2020,San Bernardino County,San Bernardino College,0,0,0,2,19
2020,San Bernardino County,Chino Hills,0,23,83,184,557
2020,San Bernardino County,Yucca Valley,2,16,134,76,168
2020,San Bernardino County,Fontana Unified School,0,2,2,25,26
2020,San Bernardino County,Union Pacific RR - San Bernardino,0,0,2,51,32
2020,San Bernardino County,Patton State Hospital,0,0,263,0,0
2020,San Bernardino County,Tehachapi DPR,0,0,0,2,0
2020,San Bernardino County,CA Highway Patrol - San Bernardino,0,0,37,3,44
2020,San Diego County,San Diego Co. Sheriff's Department,19,182,1134,742,2318
2020,San Diego County,Carlsbad,3,35,162,256,1428
2020,San Diego County,Chula Vista,10,302,541,476,2021
2020,San Diego County,Coronado,0,6,8,32,203
2020,San Diego County,Del Mar,0,0,5,21,40
2020,San Diego County,El Cajon,5,113,361,288,1203
2020,San Diego County,Escondido,5,118,395,400,1865
2020,San Diego County,Imperial Beach,1,21,65,33,172
2020,San Diego County,La Mesa,2,58,105,233,649
2020,San Diego County,National City,4,99,229,139,760
2020,San Diego County,Oceanside,4,139,501,425,2336
2020,San Diego County,San Diego,56,1207,3555,3324,16044
2020,San Diego County,San Marcos,0,40,141,164,646
2020,San Diego County,Vista,2,76,238,193,740
2020,San Diego County,CSU San Diego,0,3,4,70,140
2020,San Diego County,San Diego Harbor,0,15,57,78,368
2020,San Diego County,Colorado DPR,0,0,0,1,1
2020,San Diego County,Ocotillo Wells DPR,0,0,0,0,0
2020,San Diego County,San Diego Coast DPR,0,0,8,7,89
2020,San Diego County,CSU San Marcos,0,0,0,4,12
2020,San Diego County,UC San Diego,0,2,7,35,365
2020,San Diego County,CA Highway Patrol - San Diego,0,0,26,1,31
2020,San Diego County,Lemon Grove,2,43,94,51,280
2020,San Diego County,Santee,1,24,132,57,337
2020,San Diego County,Poway,0,16,33,84,245
2020,San Diego County,Encinitas,0,24,99,143,477
2020,San Diego County,Solana Beach,0,4,9,44,93
2020,San Francisco County,San Francisco,48,2388,2162,7452,25319
2020,San Francisco County,CSU San Francisco,0,1,0,25,58
2020,San Francisco County,San Francisco BART,0,101,13,1,184
2020,San Francisco County,Union Pacific RR - San Francisco,0,0,0,0,0
2020,San Francisco County,UC San Francisco,1,0,6,35,336
2020,San Francisco County,CA Highway Patrol - San Francisco,0,0,0,0,4
2020,San Joaquin County,San Joaquin Co. Sheriff's Department,16,150,638,600,1880
2020,San Joaquin County,Escalon,0,3,18,32,88
2020,San Joaquin County,Lodi,4,83,126,204,823
2020,San Joaquin County,Manteca,3,68,130,180,1002
2020,San Joaquin County,Ripon,0,2,4,21,162
2020,San Joaquin County,Stockton,56,909,2869,1533,6362
2020,San Joaquin County,Tracy,5,57,89,205,1179
2020,San Joaquin County,Stockton Unified School,0,9,14,25,55
2020,San Joaquin County,Union Pacific RR - San Joaquin,0,0,0,17,403
2020,San Joaquin County,CA Highway Patrol - San Joaquin,0,0,0,0,137
2020,San Luis Obispo County,San Luis Obispo Co. Sheriff's Department,1,12,219,314,718
2020,San Luis Obispo County,Arroyo Grande,0,6,17,44,174
2020,San Luis Obispo County,Grover Beach,1,4,16,35,143
2020,San Luis Obispo County,Morro Bay,1,3,41,32,120
2020,San Luis Obispo County,Paso Robles,3,8,40,35,295
2020,San Luis Obispo County,Pismo Beach,0,6,46,37,251
2020,San Luis Obispo County,San Luis Obispo,1,28,139,284,1219
2020,San Luis Obispo County,Cal Poly San Luis Obispo,0,0,3,12,83
2020,San Luis Obispo County,Atascadero,0,12,62,70,293
2020,San Luis Obispo County,San Luis Obispo Coast DPR,0,0,0,0,17
2020,San Luis Obispo County,Oceano Dunes DPR,0,0,1,0,40
2020,San Luis Obispo County,Atascadero State Hospital,0,0,53,0,0
2020,San Luis Obispo County,Union Pacific RR - San Luis Obispo,0,0,0,0,0
2020,San Luis Obispo County,Cuesta College,0,0,0,5,1
2020,San Luis Obispo County,CA Highway Patrol - San Luis Obispo,0,0,0,0,27
2020,San Mateo County,San Mateo Co. Sheriff's Department,2,74,158,334,2172
2020,San Mateo County,Atherton,0,2,10,39,99
2020,San Mateo County,Belmont,0,7,34,53,335
2020,San Mateo County,Brisbane,1,2,7,26,50
2020,San Mateo County,Burlingame,0,21,41,131,890
2020,San Mateo County,Colma,1,13,9,48,155
2020,San Mateo County,Daly City,0,77,84,143,1046
2020,San Mateo County,Hillsborough,0,1,5,37,57
2020,San Mateo County,Menlo Park,0,25,21,127,595
2020,San Mateo County,Pacifica,0,10,59,78,581
2020,San Mateo County,Redwood City,1,58,90,240,970
2020,San Mateo County,San Bruno,0,28,59,86,708
2020,San Mateo County,San Mateo,4,71,158,523,1493
2020,San Mateo County,South San Francisco,1,58,81,157,1155
2020,San Mateo County,Broadmoor,0,4,15,14,34
2020,San Mateo County,Foster City,0,8,24,41,409
2020,San Mateo County,San Mateo BART,0,6,4,1,75
2020,San Mateo County,Union Pacific RR - San Mateo,0,0,0,0,1
2020,San Mateo County,East Palo Alto,6,55,76,76,405
2020,San Mateo County,CA Highway Patrol - San Mateo,0,0,0,1,20
2020,Santa Barbara County,Santa Barbara Co. Sheriff's Department,0,32,159,277,1279
2020,Santa Barbara County,Guadalupe,0,1,13,18,40
2020,Santa Barbara County,Lompoc,4,27,183,175,566
2020,Santa Barbara County,Santa Barbara,2,84,243,217,1748
2020,Santa Barbara County,Santa Maria,2,179,572,328,1114
2020,Santa Barbara County,Carpinteria,0,4,16,25,183
2020,Santa Barbara County,Union Pacific RR - Santa Barbara,0,0,0,0,0
2020,Santa Barbara County,Solvang,0,1,7,8,54
2020,Santa Barbara County,Allen Hancock College,0,0,0,0,1
2020,Santa Barbara County,Buelton,0,2,5,6,58
2020,Santa Barbara County,Goleta,0,11,44,91,440
2020,Santa Barbara County,UC Santa Barbara,0,0,6,33,274
2020,Santa Barbara County,CA Highway Patrol - Santa Barbara,0,0,0,0,55
2020,Santa Clara County,Santa Clara Co. Sheriff's Department,1,26,250,188,854
2020,Santa Clara County,Campbell,0,37,61,246,913
2020,Santa Clara County,Cupertino,0,26,34,196,581
2020,Santa Clara County,Gilroy,2,78,139,170,914
2020,Santa Clara County,Los Altos,1,11,9,81,221
2020,Santa Clara County,Los Altos Hills,0,2,2,33,24
2020,Santa Clara County,Los Gatos,0,9,8,103,258
2020,Santa Clara County,Milpitas,2,40,53,277,1516
2020,Santa Clara County,Monte Sereno,0,0,4,4,9
2020,Santa Clara County,Morgan Hill,2,16,38,149,440
2020,Santa Clara County,Mountain View,0,52,83,422,1566
2020,Santa Clara County,Palo Alto,1,39,29,242,1570
2020,Santa Clara County,San Jose,40,1185,2584,4045,12737
2020,Santa Clara County,Santa Clara,1,85,81,432,2314
2020,Santa Clara County,Saratoga,1,2,13,67,124
2020,Santa Clara County,Sunnyvale,2,61,134,516,2276
2020,Santa Clara County,CSU San Jose,0,5,6,50,105
2020,Santa Clara County,San Jose Community College,0,0,1,0,16
2020,Santa Clara County,West Valley College District,0,0,0,3,7
2020,Santa Clara County,Foothill College,0,0,0,4,5
2020,Santa Clara County,Union Pacific RR - Santa Clara,0,0,0,0,2
2020,Santa Clara County,Santa Clara BART,0,0,1,0,0
2020,Santa Clara County,Santa Clara Transit District,0,30,44,4,59
2020,Santa Clara County,CA Highway Patrol - Santa Clara,0,0,4,1,20
2020,Santa Cruz County,Santa Cruz Co. Sheriff's Department,6,39,241,348,1172
2020,Santa Cruz County,Capitola,0,4,13,40,318
2020,Santa Cruz County,Santa Cruz,2,76,198,267,1734
2020,Santa Cruz County,Watsonville,4,44,224,167,655
2020,Santa Cruz County,Scotts Valley,0,7,2,60,104
2020,Santa Cruz County,Union Pacific RR - Santa Cruz,0,0,0,0,0
2020,Santa Cruz County,Santa Cruz Mtns. DPR,0,1,0,0,74
2020,Santa Cruz County,UC Santa Cruz,0,1,4,23,76
2020,Santa Cruz County,CA Highway Patrol - Santa Cruz,0,0,0,0,119
2020,Shasta County,Shasta Co. Sheriff's Department,7,23,341,303,319
2020,Shasta County,Anderson,0,9,51,34,104
2020,Shasta County,Redding,5,94,347,596,1529
2020,Shasta County,Union Pacific RR - Shasta,0,0,0,3,4
2020,Shasta County,Shasta Marshal's Office,0,0,0,0,0
2020,Shasta County,CA Highway Patrol - Shasta,0,0,1,0,72
2020,Sierra County,Sierra Co. Sheriff's Department,0,0,4,7,10
2020,Sierra County,Union Pacific RR - Sierra,0,0,0,0,0
2020,Sierra County,CA Highway Patrol - Sierra,0,0,0,0,0
2020,Siskiyou County,Siskiyou Co. Sheriff's Department,2,4,79,69,77
2020,Siskiyou County,Dorris,0,0,4,10,7
2020,Siskiyou County,Dunsmuir,0,0,18,9,19
2020,Siskiyou County,Etna,0,0,3,5,5
2020,Siskiyou County,Fort Jones,0,0,8,9,10
2020,Siskiyou County,Montague,0,1,20,10,20
2020,Siskiyou County,Mount Shasta,0,0,13,4,25
2020,Siskiyou County,Tulelake,0,0,0,3,7
2020,Siskiyou County,Weed,0,0,9,11,34
2020,Siskiyou County,Yreka,0,0,40,26,142
2020,Siskiyou County,Lake Shastina,0,0,5,1,9
2020,Siskiyou County,Union Pacific RR - Siskiyou,0,0,0,8,4
2020,Siskiyou County,CA Highway Patrol - Siskiyou,0,0,1,2,22
2020,Solano County,Solano Co. Sheriff's Department,4,12,84,126,204
2020,Solano County,Benicia,0,6,13,63,289
2020,Solano County,Dixon,0,9,36,40,182
2020,Solano County,Fairfield,6,169,308,435,1920
2020,Solano County,Rio Vista,0,1,19,30,71
2020,Solano County,Suisun,1,27,91,87,409
2020,Solano County,Vacaville,2,50,159,159,1419
2020,Solano County,Vallejo,27,315,736,1811,1200
2020,Solano County,Union Pacific RR - Solano,0,0,0,0,1
2020,Solano County,CA Highway Patrol - Solano,0,0,0,0,0
2020,Sonoma County,Sonoma Co. Sheriff's Department,1,39,490,357,621
2020,Sonoma County,Cloverdale,0,1,17,15,70
2020,Sonoma County,Cotati,1,3,37,31,83
2020,Sonoma County,Healdsburg,0,4,21,26,128
2020,Sonoma County,Rohnert Park,1,33,213,91,515
2020,Sonoma County,Santa Rosa,4,135,664,542,1875
2020,Sonoma County,Sebastopol,1,7,7,56,114
2020,Sonoma County,Sonoma,0,1,17,25,67
2020,Sonoma County,Petaluma,2,33,195,90,597
2020,Sonoma County,CSU Sonoma,0,0,3,6,21
2020,Sonoma County,Union Pacific RR - Sonoma,0,0,0,0,0
2020,Sonoma County,Bay Area DPR,0,0,0,3,3
2020,Sonoma County,Sonoma Mendocino Coast DPR,0,0,1,3,14
2020,Sonoma County,Sonoma Co. Junior College,0,0,0,7,17
2020,Sonoma County,Windsor,0,10,25,20,192
2020,Sonoma County,CA Highway Patrol - Sonoma,0,0,7,0,91
2020,Stanislaus County,Stanislaus Co. Sheriff's Department,7,117,292,365,764
2020,Stanislaus County,Ceres,3,54,116,185,499
2020,Stanislaus County,Modesto,16,281,1200,706,3533
2020,Stanislaus County,Newman,1,2,12,32,61
2020,Stanislaus County,Oakdale,1,15,34,57,193
2020,Stanislaus County,Patterson,0,15,31,46,162
2020,Stanislaus County,Riverbank,0,5,22,41,224
2020,Stanislaus County,Turlock,5,90,288,377,1308
2020,Stanislaus County,Waterford,0,5,19,8,45
2020,Stanislaus County,Hughson,0,3,3,3,21
2020,Stanislaus County,CSU Stanislaus,0,0,1,3,18
2020,Stanislaus County,Union Pacific RR - Stanislaus,0,0,0,1,5
2020,Stanislaus County,CA Highway Patrol - Stanislaus,0,0,0,1,94
2020,Sutter County,Sutter Co. Sheriff's Department,1,12,52,145,318
2020,Sutter County,Yuba City,4,70,139,264,1275
2020,Sutter County,Union Pacific RR - Sutter,0,0,0,0,0
2020,Sutter County,CA Highway Patrol - Sutter,0,0,0,0,7
2020,Tehama County,Tehama Co. Sheriff's Department,5,12,130,131,238
